20190716090925 	 994.988525 	 27.220 	 400.000 	 2.000 
8985 	 8cfd 
20190716091026 	 994.990723 	 27.260 	 400.000 	 21.000 
20190716091126 	 994.975342 	 27.350 	 400.000 	 26.000 
20190716091226 	 994.989258 	 27.430 	 400.000 	 39.000 
20190716091326 	 994.950684 	 27.490 	 400.000 	 37.000 
20190716091426 	 994.991943 	 27.640 	 400.000 	 52.000 
20190716091526 	 995.006104 	 27.690 	 400.000 	 51.000 
20190716091627 	 995.010254 	 27.730 	 400.000 	 61.000 
20190716091727 	 995.017334 	 27.780 	 400.000 	 65.000 
20190716091827 	 995.052490 	 27.780 	 400.000 	 62.000 
20190716091927 	 995.010254 	 27.850 	 400.000 	 72.000 
20190716092027 	 995.028809 	 27.670 	 400.000 	 40.000 
8985 	 8cfd 
20190716092127 	 995.014160 	 27.690 	 400.000 	 49.000 
20190716092228 	 995.062500 	 27.510 	 400.000 	 30.000 
20190716092328 	 995.034668 	 27.540 	 400.000 	 22.000 
20190716092428 	 995.042969 	 27.540 	 400.000 	 12.000 
20190716092528 	 995.004150 	 27.530 	 400.000 	 19.000 
20190716092628 	 995.022461 	 27.410 	 400.000 	 22.000 
20190716092728 	 995.030762 	 27.470 	 400.000 	 27.000 
20190716092829 	 995.025391 	 27.570 	 400.000 	 39.000 
20190716092929 	 995.046875 	 27.670 	 400.000 	 39.000 
20190716093029 	 995.068604 	 27.740 	 400.000 	 33.000 
20190716093129 	 995.052979 	 27.820 	 400.000 	 25.000 
8985 	 8cfd 
20190716093229 	 995.055908 	 27.910 	 400.000 	 28.000 
20190716093329 	 995.085693 	 27.950 	 400.000 	 19.000 
20190716093430 	 995.093750 	 28.000 	 400.000 	 28.000 
20190716093530 	 995.101074 	 28.040 	 400.000 	 23.000 
20190716093630 	 995.096680 	 27.920 	 400.000 	 11.000 
20190716093730 	 995.096680 	 27.870 	 400.000 	 1.000 
20190716093830 	 995.057861 	 27.790 	 400.000 	 0.000 
20190716093930 	 995.074707 	 27.630 	 400.000 	 0.000 
20190716094030 	 995.081055 	 27.550 	 400.000 	 0.000 
20190716094131 	 995.071533 	 27.460 	 400.000 	 0.000 
20190716094231 	 995.065918 	 27.410 	 400.000 	 0.000 
8985 	 8d00 
20190716094331 	 995.028320 	 27.430 	 400.000 	 0.000 
20190716094431 	 995.066650 	 27.380 	 400.000 	 4.000 
20190716094531 	 995.064697 	 27.490 	 400.000 	 11.000 
20190716094631 	 994.994629 	 27.620 	 400.000 	 15.000 
20190716094732 	 995.057373 	 27.670 	 400.000 	 20.000 
20190716094832 	 995.043213 	 27.780 	 400.000 	 10.000 
20190716094932 	 995.070557 	 27.850 	 400.000 	 14.000 
20190716095032 	 995.035400 	 27.850 	 400.000 	 26.000 
20190716095132 	 995.032471 	 27.920 	 400.000 	 15.000 
20190716095232 	 995.021729 	 27.970 	 400.000 	 11.000 
20190716095332 	 995.053955 	 27.990 	 400.000 	 12.000 
8985 	 8d01 
20190716095433 	 995.041260 	 27.900 	 400.000 	 0.000 
20190716095533 	 995.086914 	 27.770 	 400.000 	 0.000 
20190716095633 	 995.061768 	 27.630 	 400.000 	 0.000 
20190716095733 	 995.089600 	 27.540 	 400.000 	 0.000 
20190716095833 	 995.092529 	 27.440 	 400.000 	 0.000 
20190716095933 	 995.087646 	 27.420 	 400.000 	 0.000 
20190716100034 	 995.086426 	 27.340 	 400.000 	 0.000 
20190716100134 	 995.091797 	 27.280 	 400.000 	 0.000 
20190716100234 	 995.086914 	 27.350 	 400.000 	 0.000 
20190716100334 	 995.110596 	 27.390 	 400.000 	 0.000 
20190716100434 	 995.130371 	 27.530 	 400.000 	 11.000 
8985 	 8d06 
20190716100534 	 995.080566 	 27.700 	 400.000 	 6.000 
20190716100635 	 995.129639 	 27.810 	 400.000 	 4.000 
20190716100735 	 995.149658 	 27.900 	 400.000 	 5.000 
20190716100835 	 995.163574 	 27.940 	 400.000 	 0.000 
20190716100935 	 995.186523 	 27.850 	 400.000 	 28.000 
20190716101035 	 995.151611 	 27.820 	 400.000 	 24.000 
20190716101135 	 995.149658 	 27.910 	 400.000 	 6.000 
20190716101235 	 995.166992 	 27.880 	 400.000 	 0.000 
20190716101336 	 995.146729 	 27.780 	 400.000 	 7.000 
20190716101436 	 995.148682 	 27.730 	 400.000 	 0.000 
20190716101536 	 995.182373 	 27.530 	 400.000 	 0.000 
8985 	 8d08 
20190716101636 	 995.195557 	 27.450 	 400.000 	 0.000 
20190716101736 	 995.190430 	 27.370 	 400.000 	 0.000 
20190716101836 	 995.215332 	 27.430 	 400.000 	 0.000 
20190716101936 	 995.228516 	 27.540 	 400.000 	 0.000 
20190716102037 	 995.243896 	 27.650 	 400.000 	 0.000 
20190716102137 	 995.250732 	 27.820 	 400.000 	 0.000 
20190716102237 	 995.200928 	 27.920 	 400.000 	 0.000 
20190716102337 	 995.209961 	 27.950 	 400.000 	 7.000 
20190716102437 	 995.215820 	 28.000 	 400.000 	 0.000 
