20190715121126 	 992.745361 	 27.530 	 400.000 	 0.000 
20190715121156 	 992.745850 	 27.580 	 400.000 	 0.000 
20190715121226 	 992.756104 	 27.640 	 400.000 	 0.000 
20190715121257 	 992.760986 	 27.690 	 400.000 	 0.000 
20190715121327 	 992.741699 	 27.730 	 400.000 	 0.000 
20190715121357 	 992.750244 	 27.630 	 400.000 	 0.000 
8977 	 8bc4 
20190715121427 	 992.762451 	 27.700 	 400.000 	 0.000 
20190715121457 	 992.799561 	 27.730 	 400.000 	 0.000 
20190715121527 	 992.704590 	 27.700 	 400.000 	 0.000 
20190715121557 	 992.713379 	 27.630 	 400.000 	 0.000 
20190715121628 	 992.706299 	 27.540 	 400.000 	 0.000 
20190715121658 	 992.673828 	 27.620 	 400.000 	 0.000 
20190715121728 	 992.655273 	 27.670 	 400.000 	 0.000 
20190715121758 	 992.646484 	 27.610 	 400.000 	 0.000 
20190715121828 	 992.687012 	 27.650 	 400.000 	 0.000 
20190715121858 	 992.697021 	 27.700 	 400.000 	 0.000 
20190715121928 	 992.639404 	 27.730 	 400.000 	 0.000 
8977 	 8bca 
20190715121959 	 992.679688 	 27.760 	 400.000 	 0.000 
20190715122029 	 992.643799 	 27.800 	 400.000 	 0.000 
20190715122059 	 992.646729 	 27.790 	 400.000 	 0.000 
20190715122129 	 992.622314 	 27.770 	 400.000 	 0.000 
20190715122159 	 992.638672 	 27.750 	 400.000 	 0.000 
20190715122229 	 992.648926 	 27.830 	 400.000 	 0.000 
20190715122259 	 992.633545 	 27.870 	 400.000 	 0.000 
20190715122330 	 992.616211 	 27.910 	 400.000 	 0.000 
20190715122400 	 992.656738 	 27.890 	 400.000 	 0.000 
20190715122430 	 992.614746 	 27.860 	 400.000 	 0.000 
20190715122500 	 992.614990 	 27.840 	 400.000 	 0.000 
8978 	 8bcf 
20190715122530 	 992.614258 	 27.820 	 400.000 	 0.000 
20190715122600 	 992.605469 	 27.730 	 400.000 	 0.000 
20190715122630 	 992.642578 	 27.690 	 400.000 	 0.000 
20190715122700 	 992.633301 	 27.640 	 400.000 	 0.000 
20190715122731 	 992.624023 	 27.580 	 400.000 	 0.000 
20190715122801 	 992.632080 	 27.560 	 400.000 	 0.000 
20190715122831 	 992.610107 	 27.520 	 400.000 	 0.000 
20190715122901 	 992.611084 	 27.500 	 400.000 	 0.000 
20190715122931 	 992.616699 	 27.520 	 400.000 	 0.000 
20190715123001 	 992.598145 	 27.430 	 400.000 	 0.000 
20190715123031 	 992.597656 	 27.430 	 400.000 	 0.000 
8978 	 8bd5 
20190715123102 	 992.587891 	 27.390 	 400.000 	 0.000 
20190715123132 	 992.582520 	 27.330 	 400.000 	 0.000 
20190715123202 	 992.630859 	 27.340 	 400.000 	 0.000 
