20190715074749 	 992.912598 	 27.010 	 400.000 	 0.000 
8973, 8ab2 20190715074819 	 992.897461 	 27.070 	 400.000 	 0.000 
20190715074849 	 992.920410 	 27.170 	 400.000 	 0.000 
20190715074920 	 992.881348 	 27.190 	 400.000 	 0.000 
20190715074950 	 992.907715 	 27.240 	 400.000 	 0.000 
20190715075020 	 992.887207 	 27.170 	 400.000 	 0.000 
20190715075050 	 992.899170 	 27.180 	 400.000 	 0.000 
20190715075120 	 992.902100 	 27.290 	 400.000 	 0.000 
20190715075150 	 992.909912 	 27.380 	 400.000 	 0.000 
20190715075220 	 992.899902 	 27.430 	 400.000 	 0.000 
20190715075251 	 992.909668 	 27.470 	 400.000 	 0.000 
20190715075321 	 992.925781 	 27.500 	 400.000 	 0.000 
8973, 8ab7 20190715075351 	 992.963867 	 27.510 	 400.000 	 0.000 
20190715075421 	 992.952148 	 27.390 	 400.000 	 0.000 
20190715075451 	 992.912354 	 27.340 	 400.000 	 0.000 
20190715075521 	 992.927002 	 27.400 	 400.000 	 0.000 
20190715075551 	 992.917236 	 27.460 	 400.000 	 0.000 
20190715075621 	 992.913330 	 27.490 	 400.000 	 0.000 
20190715075652 	 992.887451 	 27.520 	 400.000 	 0.000 
20190715075722 	 992.918945 	 27.560 	 400.000 	 0.000 
20190715075752 	 992.885742 	 27.560 	 400.000 	 0.000 
20190715075822 	 992.896973 	 27.530 	 400.000 	 0.000 
20190715075852 	 992.929688 	 27.470 	 400.000 	 0.000 
8973, 8abd 20190715075922 	 992.934082 	 27.490 	 400.000 	 0.000 
20190715075952 	 992.927002 	 27.520 	 400.000 	 0.000 
20190715080023 	 992.968262 	 27.510 	 400.000 	 0.000 
20190715080053 	 992.954590 	 27.470 	 400.000 	 0.000 
20190715080123 	 992.982666 	 27.530 	 400.000 	 0.000 
20190715080153 	 992.973145 	 27.570 	 400.000 	 0.000 
20190715080223 	 992.993164 	 27.590 	 400.000 	 0.000 
20190715080253 	 992.984131 	 27.600 	 400.000 	 0.000 
20190715080323 	 993.001953 	 27.610 	 400.000 	 0.000 
20190715080353 	 992.995117 	 27.610 	 400.000 	 0.000 
20190715080424 	 992.988770 	 27.630 	 400.000 	 0.000 
8973, 8ac3 20190715080454 	 993.011963 	 27.650 	 400.000 	 0.000 
20190715080524 	 993.030029 	 27.630 	 400.000 	 0.000 
20190715080554 	 993.009277 	 27.630 	 400.000 	 0.000 
20190715080624 	 993.033447 	 27.640 	 400.000 	 0.000 
20190715080654 	 993.019287 	 27.640 	 400.000 	 0.000 
20190715080724 	 993.024170 	 27.650 	 400.000 	 0.000 
20190715080754 	 993.009277 	 27.640 	 400.000 	 0.000 
20190715080825 	 993.006104 	 27.640 	 400.000 	 0.000 
20190715080855 	 993.032471 	 27.630 	 400.000 	 0.000 
20190715080925 	 993.040527 	 27.640 	 400.000 	 0.000 
20190715080955 	 992.992188 	 27.650 	 400.000 	 0.000 
8973, 8ac8 20190715081025 	 993.037842 	 27.640 	 400.000 	 0.000 
20190715081055 	 993.017578 	 27.640 	 400.000 	 0.000 
20190715081125 	 992.989990 	 27.560 	 400.000 	 0.000 
20190715081156 	 993.017334 	 27.480 	 400.000 	 0.000 
20190715081226 	 992.999023 	 27.420 	 400.000 	 0.000 
20190715081256 	 992.988770 	 27.430 	 400.000 	 0.000 
20190715081326 	 993.019775 	 27.410 	 400.000 	 0.000 
20190715081356 	 993.022217 	 27.360 	 400.000 	 0.000 
20190715081426 	 992.999512 	 27.290 	 400.000 	 0.000 
20190715081456 	 993.016846 	 27.300 	 400.000 	 0.000 
20190715081527 	 993.016602 	 27.380 	 400.000 	 0.000 
8973, 8ace 20190715081557 	 993.025146 	 27.440 	 400.000 	 0.000 
20190715081627 	 993.062988 	 27.490 	 400.000 	 0.000 
20190715081657 	 993.062012 	 27.540 	 400.000 	 0.000 
20190715081727 	 993.071289 	 27.580 	 400.000 	 0.000 
20190715081757 	 993.077881 	 27.490 	 400.000 	 0.000 
20190715081827 	 993.081299 	 27.540 	 400.000 	 0.000 
20190715081858 	 993.086182 	 27.560 	 400.000 	 0.000 
20190715081928 	 993.084961 	 27.570 	 400.000 	 0.000 
20190715081958 	 993.081787 	 27.610 	 400.000 	 0.000 
20190715082028 	 993.060303 	 27.620 	 400.000 	 0.000 
20190715082058 	 993.042969 	 27.620 	 400.000 	 0.000 
8973, 8ad4 20190715082128 	 993.084473 	 27.620 	 400.000 	 0.000 
20190715082158 	 993.091064 	 27.620 	 400.000 	 0.000 
20190715082228 	 993.067871 	 27.630 	 400.000 	 0.000 
